  freq              ;  reS11        ; imS11         
   9.59102254900E+04;  0.833075     ;-0.515772     
   9.63580030071E+04;  0.83217      ;-0.519111     
   9.68078710699E+04;  0.830643     ;-0.521338     
   9.72598394386E+04;  0.82916      ;-0.523272     
   9.77139179187E+04;  0.827843     ;-0.525956     
   9.81701163619E+04;  0.825593     ;-0.527844     
   9.86284446657E+04;  0.824213     ;-0.530032     
   9.90889127738E+04;  0.821665     ;-0.532192     
   9.95515306762E+04;  0.82028      ;-0.534428     
   1.00016308410E+05;  0.818304     ;-0.537295     
   1.00483256058E+05;  0.816254     ;-0.538987     
   1.00952383752E+05;  0.815779     ;-0.542444     
   1.01423701670E+05;  0.81318      ;-0.544465     
   1.01897220036E+05;  0.811577     ;-0.546724     
   1.02372949125E+05;  0.809476     ;-0.548624     
   1.02850899258E+05;  0.807879     ;-0.551307     
   1.03331080803E+05;  0.805965     ;-0.553851     
   1.03813504180E+05;  0.803856     ;-0.555792     
   1.04298179853E+05;  0.802385     ;-0.558316     
